📺｜央视频道,#genre#
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
宁波余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
衢州江山电视台,http://play-sh.quklive.com/live/1623117710666335.m3u8
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
衢州常山新闻综合,https://hlsv2.quklive.com/live/1621306190044902/index.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
绍兴上虞商都,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴上虞电影,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
绍兴文化电影,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
桐乡综合,http://live.txcmapp.com/tszh1/sd/live.m3u8
温州苍南综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
嵊州新闻综合,https://hlsv2.quklive.com/live/1626935015913208/index.m3u8
温州洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
温州文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
温州文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
温州永康华溪,http://hlsv2.quklive.com/live/1625062755227231/index.m3u8
温州泰顺综合,http://taishun.news01.yunshanit.com/720p/StreamName.m3u8
镇海综合,http://pluslive.zhxww.net/channel1/sd/live.m3u8
镇海先锋电影,http://pluslive.zhxww.net/channel2/sd/live.m3u8
舟山普陀综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
舟山群岛旅游,http://stream.wifizs.cn/qdly/sd/live.m3u8
舟山公共生活,http://stream.wifizs.cn/ggsh/sd/live.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
浙江教科,http://hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江教科,http://yd-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江留学,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8?k=e50bfc43311fc5aecad39f294634bb01&t=1577153817
浙江教科,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江经济,http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江经济,http://yd-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江经济,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济,http://yd-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8?k=3bc164885721feecc386b066a39b8567&t=1577153471
浙江六套,http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8?k=7902d458851930a3cab9763349e1425c&t=1577153702
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8?k=ace136d16e3700972b06cca5316b34d8&t=1577153432
浙江钱江,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江电影,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江电影,http://yd-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江电影,http://hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8?k=4812130c6c3788cf5c6a6ba64a47678c&t=1577153743
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8?k=48877e6c28c2a0215eb8712eb48b888d&t=1577153884
杭州电影④,http://hms24nc1972679559.live.aikan.miguvideo.com/wh7f454c46tw4264175370_127639391/PLTV/88888888/224/3221229377/index.m3u8?icpid=88888888&RTS=1598530962&from=2&hms_devid=24&online=1598530962
杭州体育⑤,http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2880854862_-704780469/PLTV/88888888/224/3221229316/index.m3u8
杭州体育⑤,http://112.17.40.247/PLTV/88888888/224/3221229316/index.m3u8
杭州桐庐综合,http://livetongl.chinamcache.com/live/tlzb01.m3u8?txSecret=0e344d60c8f0ce16b57102ae81d10d6a&txTime=5fd316c1
杭州体育⑤,http://117.148.179.179/PLTV/88888888/224/3221229316/index.m3u8
杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
北仑电视台,http://play-sh.quklive.com/live/1626327731714170.m3u8
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8
常山新闻综合,https://hlsv2.quklive.com/live/1621306190044902/index.m3u8
德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8
洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
奉化新闻综合,http://live1.fhtv.net.cn/zhzb/sd/live.m3u8
奉化生活娱乐,http://live1.fhtv.net.cn/shys/sd/live.m3u8
湖州文化娱乐,http://live.plus.hugd.com/whylpd/sd/live.m3u8
湖州公共民生,http://live1.plus.hugd.com/ggpd1/sd/live.m3u8
湖州新闻综合,http://live.plus.hugd.com/xwzhpd/sd/live.m3u8
嘉兴桐乡综合,http://live.txcmapp.com/tszh1/sd/live.m3u8
江山电视台,http://play-sh.quklive.com/live/1623117710666335.m3u8
金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
金华都市农村,http://live2.plus.jinhua.com.cn/dsnc/playlist.m3u8
建德综合频道,http://livejdrmt.chinamcache.com/live/jdzb02.m3u8
金华公共频道,http://live.plus.jinhua.com.cn/jjsh/playlist.m3u8
金华教育科技,http://live.plus.jinhua.com.cn/jykj/playlist.m3u8
金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
金华新闻综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8
金华武义综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
留学世界,http://hw-m-l.cztv.com/channels/lantian/channel09/1080p.m3u8
宁波少儿频道,http://live.cloud.nbtv.cn/live/f9af570c981c4c618f919ea91b93966f?fmt=h264_500k_flv&trs=hls_ts
宁波社会生活,http://live.cloud.nbtv.cn/live/98ef9dc4eb1a4259b7764ffc4a3ab241?fmt=h264_500k_flv&trs=hls_ts
宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
宁波文化娱乐,http://live.cloud.nbtv.cn/live/5864a1066e4d4754a0572768c9080e47?fmt=h264_500k_flv&trs=hls_ts
宁波新闻综合,http://live1.cloud.nbtv.cn/live/44dcc3310dcf4278827317c77e87bac5?fmt=h264_500k_flv&trs=hls_ts
宁波电影频道,http://live.cloud.nbtv.cn/live/e8370b0010ca4d15af9d81c7ce10f6da?fmt=h264_500k_flv&trs=hls_ts
宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
宁波鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8
宁波余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
磐安文化生活,http://hlsv2.quklive.com/live/1626401163709056/index.m3u8
磐安新闻综合,http://hlsv2.quklive.com/live/1626400915947070/index.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8
衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
绍兴上虞电影,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
绍兴上虞综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
天台和合频道,http://hlsv2.quklive.com/live/1617072208961931/index.m3u8
桐庐综合频道,http://livetongl.chinamcache.com/live/tlzb01.m3u8?txSecret=2ee28a051ebfb1b0771869a7d652d4a9&txTime=639a8391
温州都市生活,http://live.wzqmt.com/wztv3/sd/live.m3u8
温州公共频道,http://live.wzqmt.com/wztv4/sd/live.m3u8
温州经济科教,http://live.wzqmt.com/wztv2/sd/live.m3u8
温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
永康华溪频道,http://hlsv2.quklive.com/live/1625062755227231/index.m3u8
永康新闻综合,http://hlsv2.quklive.com/live/1625061424267104/index.m3u8
镇海先锋电影,http://pluslive.zhxww.net/channel2/sd/live.m3u8
镇海综合频道,http://pluslive.zhxww.net/channel1/sd/live.m3u8
舟山公共生活,http://stream.wifizs.cn/ggsh/sd/live.m3u8
长兴新闻综合,http://hls-camera-w11.quklive.com/live/1637563485927004/playlist.m3u8
舟山群岛旅游,http://stream.wifizs.cn/qdly/sd/live.m3u8
舟山生活,http://live.wifizs.cn/ggsh/sd/live.m3u8
舟山综合,http://live.wifizs.cn/xwzh/sd/live.m3u8
舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
金华东阳电影,http://204.11.235.251:1935/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8

🐳江苏,#genre#

江苏卫视,http://117.148.179.175/PLTV/88888888/224/3221231447/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
江苏电影,http://183.207.248.13:80/PLTV/4/224/3221225937/index.m3u8
宁河新闻,http://wshls.live.migucloud.com:80/live/RQXD0636_C0/playlist.m3u8
苏州娱乐,https://liveshowbak2.kan0512.com/norecord/ncsztv4_sd/playlist.m3u8
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8
西青新闻综合,http://221.238.209.44:81/hls/live1.m3u8
江苏城市,http://183.207.248.13:80/PLTV/4/224/3221225929/index.m3u8
江苏教育,http://183.207.248.13:80/PLTV/4/224/3221225923/index.m3u8
江苏电影,http://183.207.248.13:80/PLTV/4/224/3221225937/index.m3u8
宝坻一套,https://hb2stream1.baoxinwen.com/d6387fc7a8836e78/6385068498053235715_1597997122.m3u8?auth_key=1893456000-0-0-93ea48b07ddd03f4904079b7659e81a4
南京娱乐,http://183.207.249.143/ott.js.chinamobile.com/PLTV/3/224/3221227722/index.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
连云港公共,http://live.lyg1.com/ggpd/sd/live.m3u8
连云港综合,http://live.lyg1.com/zhpd/sd/live.m3u8
连云港综合,http://183.207.248.175/ott.js.chinamobile.com/PLTV/3/224/3221227758/index.m3u8
宝应生活资讯,http://183.207.249.15/PLTV/3/224/3221225634/index.m3u8
常州公共,http://183.207.249.176/ott.js.chinamobile.com/PLTV/3/224/3221227905/index.m3u8
常州新闻综合,http://183.207.248.133/ott.js.chinamobile.com/PLTV/3/224/3221227899/index.m3u8
常州新闻综合,http://183.207.248.168/ott.js.chinamobile.com/PLTV/3/224/3221227752/index.m3u8
徐州12.5M1080,http://183.207.248.139/ott.js.chinamobile.com/PLTV/3/224/3221225945/index.m3u8
徐州2,http://183.207.248.133/ott.js.chinamobile.com/PLTV/3/224/3221225947/index.m3u8
徐州2,http://183.207.249.11/PLTV/3/224/3221225947/index.m3u8
徐州3,http://183.207.248.174/ott.js.chinamobile.com/PLTV/3/224/3221225949/index.m3u8
徐州3,http://183.207.248.15/PLTV/3/224/3221225949/index.m3u8
徐州4,http://183.207.249.134/ott.js.chinamobile.com/PLTV/3/224/3221225951/index.m3u8
徐州4,http://183.207.248.11/PLTV/3/224/3221225951/index.m3u8
徐州4,http://183.207.249.15/PLTV/3/224/3221225951/index.m3u8
沛县文艺电影,http://183.207.248.142/ott.js.chinamobile.com/PLTV/3/224/3221227681/index.m3u8
常熟新闻,http://play-live.21cs.cn/tv_channel/cstv1.m3u8?auth_key=1592026485-f871ffb1e3b646d59dba799b1e6f3d61-0-53bbc432233cf87b39a6ec67a23981c3
常熟民生,http://play-live.21cs.cn/tv_channel/cstv2.m3u8?auth_key=1608898309-c151073d455d41568920a185f794ce70-0-24c93261a31cc28cf1ae2aced18ae008
丰县生活娱乐,http://fengxian-hls-tv-yf.cm.jstv.com/live/fxshyl/online.m3u8
丹阳新闻综合,http://danyang-hls-tv-yf.cm.jstv.com/live/dyzh/online.m3u8
丰县新闻综合,http://fengxian-hls-tv-yf.cm.jstv.com/live/fxxwzh/online.m3u8
丰县新农村,http://fengxian-hls-tv-yf.cm.jstv.com/live/fxxnc/online.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/m3u8:500k/live.m3u8
江宁新闻,http://jiangning-hls-tv-yf.cm.jstv.com/live/jnxwzh/online.m3u8
靖江综合台,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
南京科教,http://live.nbs.cn/channels/njtv/jkpd/m3u8:500k/live.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
南京新闻,http://live.nbs.cn/channels/njtv/xwzh/m3u8:500k/live.m3u8
南京18,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
南京电影,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
徐州1,http://183.207.249.15/PLTV/3/224/3221225945/index.m3u8
张家港民生,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/chunklist_w37722388.m3u8
张家港民生,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
张家港综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?checkedby:hlscat.com
张家港综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
靖江电视,http://58.222.151.43:1935/live/xwzhpc/playlist.m3u8
姜堰新闻综合,http://jiangyan-hls-tv-yf.cm.jstv.com/live/jiangyanzh/online.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容电影,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
溧水新闻综合,http://live.lsrmw.cn/zhpd/sd/live.m3u8
溧水电影娱乐,http://live.lsrmw.cn/ysyl/sd/live.m3u8
南通崇川综合,http://cm.wshls.homecdn.com/live/7cc1.m3u8
南通都市生活,http://cm.wshls.homecdn.com/live/7cc7.m3u8
南通新闻综合,http://cm.wshls.homecdn.com/live/7cc9.m3u8
南通新闻综合,http://cm.wshls.homecdn.com/live/7cc9.m3u8
如东生活服务,http://rudong-hls-tv-yf.cm.jstv.com/live/rdshfw/online.m3u8
如东电影娱乐,http://rudong-hls-tv-yf.cm.jstv.com/live/rdysyl/online.m3u8
南通电影娱乐,http://cm.wshls.homecdn.com/live/7cc5.m3u8
泗洪经济,http://sihong-hls-tv-yf.cm.jstv.com/live/sihongyingshi/online.m3u8
泗洪电影,http://sihong-hls-tv-yf.cm.jstv.com/live/sihonggouwu/online.m3u8
南通教育频道,http://cm.wshls.homecdn.com/live/7cc7.m3u8
南通公共频道,http://cm.wshls.homecdn.com/live/7cc5.m3u8
南通文化旅游,http://cm.wshls.homecdn.com/live/7cc1.m3u8
铜山三农,http://stream.tstvxmt.com/ts2/sd/live.m3u8
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8
武进生活,https://live.wjyanghu.com/live/CH2.m3u8
徐州公共,http://stream1.huaihai.tv/ggpd/sd/live.m3u8
徐州公共,http://stream1.huaihai.tv/ggpd/playlist.m3u8
徐州文艺电影,http://stream1.huaihai.tv/wyys/sd/live.m3u8
徐州生活,http://stream1.huaihai.tv/jjsh/playlist.m3u8
徐州电影,http://stream1.huaihai.tv/wyys/playlist.m3u8
徐州综合,http://stream1.huaihai.tv/xwzh/playlist.m3u8
仪征生活,http://yizheng-hls-tv-yf.cm.jstv.com/live/yzshsh/online.m3u8
仪征新闻综合,http://yizheng-hls-tv-yf.cm.jstv.com/live/yzxwzh/online.m3u8
江苏故事广播,http://183.207.248.133/ott.js.chinamobile.com/PLTV/3/224/3221227990/index.m3u8
苏州新闻综合,http://liveshowbak2.kan0512.com/norecord/ncsztv1_sd/playlist.m3u8
苏州社会经济,http://liveshowbak2.kan0512.com/norecord/ncsztv2_sd/playlist.m3u8
苏州文化生活,http://liveshowbak2.kan0512.com/norecord/ncsztv3_sd/playlist.m3u8
永泰综合,http://ytrmtzx.com:8278/yongtaipindao1/playlist.m3u8
苏州电影娱乐,https://liveshowbak2.kan0512.com/norecord/ncsztv4_sd/playlist.m3u8
苏州4k频道,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
苏州生活资讯,http://liveshowbak2.kan0512.com/norecord/ncsztv5_sd/playlist.m3u8

🅿️湖北,#genre#
湖北综合,http://220.249.114.102:9901/tsfile/live/1008_1.m3u8
湖北经视,http://220.249.114.102:9901/tsfile/live/1007_1.m3u8
湖北公共,http://220.249.114.102:9901/tsfile/live/1006_1.m3u8
湖北陇上,http://220.249.114.102:9901/tsfile/live/1009_1.m3u8
湖北影视,http://220.249.114.102:9901/tsfile/live/1010_1.m3u8
湖北教育,http://220.249.114.102:9901/tsfile/live/1011_1.m3u8
湖北生活,http://220.249.114.102:9901/tsfile/live/1012_1.m3u8
武汉新闻,http://220.249.114.102:9901/tsfile/live/1013_1.m3u8
武汉电视剧,http://220.249.114.102:9901/tsfile/live/1014_1.m3u8

十堰新闻,http://p2bj.weizan.cn/351104/837056569960221505/live.m3u8
十堰公共,http://p2bj.weizan.cn/351104/694292401376336037/live.m3u8
十堰经济,http://p2bj.weizan.cn/351104/791122427715011838/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
丹江口生活,https://p2bj.weizan.cn/309104/751799777014582046/live.m3u8
仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1672502399-0-0-ab2f43952f7fcf1b2da0c3372ec7e0e5
荆州垄上gzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1672502399-0-0-a9eb4b69fedb8e6d352f38af4867984f
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1672502399-0-0-dd8f147fdd4d8fa5cf320242c32b4ecd
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
洪湖生活,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUFM01.m3u8?auth_key=1672502399-0-0-69ddd1da2207155680ab702668a87438
洪湖新闻,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUTV01.m3u8?auth_key=1672502399-0-0-b944c13c0dc5551ccf445dedb5d2027b
黄陂新闻,http://live.hptv.com.cn:10080/live/cctv13.m3u8
黄陂生活,http://live.hptv.com.cn:10080/live/cctv9.m3u8
江夏经济生活,http://59.175.226.142:280/gb28181/jjsh.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
保康新闻综合,http://bktvplay.gdnewmedia.cc/live/bk_xwzh.m3u8
保康文化旅游,http://bktvplay.gdnewmedia.cc/live/bk_whly.m3u8

🆑北京,#genre#

北京卫视,http://pull.dayuntongzhou.com/live/tztv.m3u8
北京电影,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
北京新闻,http://live.funhillrm.com/5/sd/live.m3u8
IPTV淘娱乐,http://39.134.134.88/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226551/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBOtChdQBj46BMs%2FmbjOB0PZw%3D%3D%3A20211105223205%2C10000100000000050000000003887499%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
IPTV萌宠TV,http://39.134.134.84/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBOSDD3mErwuVWF5DqfHIW%2FMQ%3D%3D%3A20211105223205%2C10000100000000050000000003887495%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
IPTV淘baby,http://39.134.134.89/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226554/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBOBGhARyizMEPlAOe9nM1b5Q%3D%3D%3A20211105223205%2C10000100000000050000000003887496%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225674/index.m3u8
IPTV淘剧场,http://39.134.134.84/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226553/index.m3u8?servicetype=1&icpid=&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=3QGHZfaujB8rRCsAsCvwpxxlHr4QY7xmzJA0CWZ2m2oFrdR%2B0WqiDAHoOrKmOBjJo1DAVyGMxV75D0k9A8UW52%2FrO%2F0g1FiOsgmHLskIhGej57NNTIcVyR%2FC8%2FqFakBOatI%2F3LD77f6VT%2BVI0tODRw%3D%3D%3A20211105223205%2C10000100000000050000000003887497%2CF6D75A298389DD1E7C3B7D397327CA23%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2CEND
东奥纪实,http://39.135.138.58:18890/PLTV/88888888/224/3221225676/index.m3u8
IPTV淘电影,http://39.134.135.81/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8?servicetype=1&icpid=88888888&accounttype=1&limitflux=-1&limitdur=-1&GuardEncType=2&accountinfo=OMDVq6b4lEslJm1UnEjrD67bT%2BdBi%2FstmegbNVdYPJSeBmMWSNPD7Wrrjb2ZDi7Um5UxWiZupPnRfM4wLeS74RrZe%2BRE99EyWRk%2B%2Fh2ZwKeBjD%2BfZ9Mz5UmtqpVNJkd9dPTPolsaS4II0YdOjxvNng%3D%3D%3A20201004145232%2C60D21CCCB8A5%2C112.64.2.198%2C20201004145232%2C10000100000000050000000003887498%2CA23CC1CD0AC72C120DCED3BED1AC1863%2C-1%2C0%2C1%2C-1%2C%2C2%2C2201300%2C17%2C%2C2%2CEND
北京通州,http://pull.dayuntongzhou.com/live/tztv.m3u8
昌平综合,http://61.50.142.158/live/0.m3u8
